id,gpcr1,gpcr2,rmsd,sequence
,2R4R,5V57,4.662613869,
,2R4R,5VAI,4.012892723,
,2R4R,5VBL,3.047593355,
,2R4R,5VEW,4.303905964,
,2R4R,5VEX,4.514130116,
,2R4R,5VRA,2.22932148,
,2R4R,5W0P,4.016039848,
,2R4R,5WB1,4.552236557,
,2R4R,5WB2,6.49578619,
,2R4R,5WF5,3.026952744,
,2R4R,5WF6,3.137014151,
,2R4R,5WIU,2.387756586,
,2R4R,5WIV,3.21868968,
,2R4R,5WKT,3.87264514,
,2R4R,5WQC,1.393708229,
,2R4R,5WS3,1.268073201,
,2R4R,5X7D,0.8423402309,
,2R4R,5X93,2.766533375,
,2R4R,5XEZ,4.78486824,
,2R4R,5XF1,5.433116913,
,2R4R,5XJM,4.543434143,
,2R4R,5XPR,4.353757381,
,2R4R,5XR8,5.324297428,
,2R4R,5XRA,5.04659462,
,2R4R,5YC8,4.495209694,
,2R4R,5YHL,6.696445942,
,2R4R,5YQZ,4.850656509,
,2R4R,5YWY,6.477548599,
,2R4R,5ZBH,1.636736393,
,2R4R,5ZBQ,2.734576941,
,2R4R,5ZHP,2.165239811,
,2R4R,5ZK3,3.635875225,
,2R4R,5ZK8,4.688161373,
,2R4R,5ZKB,2.237701654,
,2R4R,5ZKC,4.414546013,
,2R4R,5ZKP,8.167160034,
,2R4R,5ZKQ,4.007693768,
,2R4R,6AK3,3.821072817,
,2R4R,6AKX,3.671515942,
,2R4R,6AKY,4.052690029,
,2R4R,6AQF,2.228112936,
,2R4R,6B3J,4.457643509,
,2R4R,6B73,3.729289532,
,2R4R,6BD4,8.045445442,
,2R4R,6BQG,4.267789364,
,2R4R,6BQH,3.130130053,
,2R4R,6C1Q,3.987301826,
,2R4R,6C1R,6.170288563,
,2R4R,6CM4,1.488150597,
,2R4R,6CMO,4.650455952,
,2R4R,6D26,5.868638992,
,2R4R,6D27,4.859447479,
,2R4R,6D9H,2.210669756,
,2R4R,6DDE,3.804396152,
,2R4R,6DDF,3.547094584,
,2R4R,6DRX,3.849433184,
,2R4R,6DRY,3.537297487,
,2R4R,6DRZ,3.487726212,
,2R4R,6DS0,3.598171234,
,2R4R,6E3Y,7.106379032,
,2R4R,6E+59,2.149340153,
,2R4R,6FFH,6.947567463,
,2R4R,6FFI,6.846878529,
,2R4R,6FJ3,5.558181763,
,2R4R,6FK6,4.462281704,
,2R4R,6FK7,3.419867039,
,2R4R,6FK8,4.859175682,
,2R4R,6FK9,3.08867836,
,2R4R,6FKA,2.7467856409999998,
,2R4R,6FKB,2.822521687,
,2R4R,6FKC,3.140293837,
,2R4R,6FKD,1.941014409,
,2R4R,6FUF,4.762187481,
,2R4R,6G79,2.704451084,
,2R4R,6GDG,2.105695724,
,2R4R,6GPS,3.588796139,
,2R4R,6GPX,4.672157764,
,2R4R,6H7J,2.53288579,
,2R4R,6H7L,2.748066425,
,2R4R,6H7M,2.750999928,
,2R4R,6H7N,2.705396175,
,2R4R,6H7O,2.376670837,
,2R4R,6IBL,2.62394166,
,2R4R,6IGK,2.267156601,
,2R4R,6IGL,2.928990841,
,2R4R,6IIU,3.860805511,
,2R4R,6IIV,3.902777433,
,2R4R,6M9T,4.680888653,
,2R4R,6MEO,3.134698868,
,2R4R,6MET,3.134699106,
,2R4R,6MXT,1.717921257,
,2R4S,2RH1,0.8594406247,
,2R4S,2VT4,1.13043499,
,2R4S,2X72,2.630683184,
,2R4S,2Y00,3.024562359,
,2R4S,2Y01,1.015966654,
,2R4S,2Y02,1.04181838,
,2R4S,2Y03,2.153385401,
,2R4S,2Y04,0.9798925519,
,2R4S,2YCW,1.108966589,
,2R4S,2YCX,3.211788177,
,2R4S,2YCY,1.036539674,
,2R4S,2YCZ,0.9384021759,
,2R4S,2YDO,4.952788353,
,2R4S,2YDV,3.142806768,
,2R4S,2Z73,3.045809507,
,2R4S,2ZIY,3.730948925,
,2R4S,3AYM,3.04380846,
,2R4S,3AYN,3.043501616,
,2R4S,3C9L,3.239508867,
,2R4S,3C9M,4.456651688,
,2R4S,3CAP,2.836729765,
,2R4S,3D4S,0.8747098446,
,2R4S,3DQB,2.808574677,
,2R4S,3EML,2.329911947,
,2R4S,3KJ6,0.4258125126,
,2R4S,3NY8,1.943297982,
,2R4S,3NY9,0.9162579775,
,2R4S,3NYA,1.298793197,
,2R4S,3OAX,4.746956825,
,2R4S,3ODU,18.07845497,
,2R4S,3OE0,4.398909569,
,2R4S,3OE6,6.494626999,
,2R4S,3OE8,18.40943336,
,2R4S,3OE9,7.476511955,
,2R4S,3P0G,2.451925993,
,2R4S,3PBL,1.402092814,
,2R4S,3PDS,0.9356378913,
,2R4S,3PQR,2.436777115,
,2R4S,3PWH,3.223048449,
,2R4S,3PXO,2.096096754,
,2R4S,3QAK,2.911822796,
,2R4S,3REY,4.092820644,
,2R4S,3RFM,3.772735596,
,2R4S,3RZE,2.533582926,
,2R4S,3SN6,2.94737792,
,2R4S,3UON,3.328675985,
,2R4S,3UZA,2.690963984,
,2R4S,3UZC,3.761269093,
,2R4S,3V2W,2.628152847,
,2R4S,3V2Y,2.833467007,
,2R4S,3VG9,1.56104207,
,2R4S,3VGA,1.561933517,
,2R4S,3VW7,5.032263279,
,2R4S,3ZEV,2.72270155,
,2R4S,3ZPQ,1.029518604,
,2R4S,3ZPR,2.920903444,
,2R4S,4A4M,3.56548667,
,2R4S,4AMI,1.418493271,
,2R4S,4AMJ,1.008470893,
,2R4S,4BEY,2.653693914,
,2R4S,4BEZ,2.560642958,
,2R4S,4BUO,1.684252858,
,2R4S,4BV0,6.613304615,
,2R4S,4BVN,1.179837465,
,2R4S,4BWB,2.487468004,
,2R4S,4DAJ,5.695692062,
,2R4S,4DJH,1.666550398,
,2R4S,4DKL,3.027205706,
,2R4S,4EA3,1.359071255,
,2R4S,4EIY,2.266445637,
,2R4S,4EJ4,3.359231472,
,2R4S,4GBR,0.9085648656,
,2R4S,4GPO,2.949977636,
,2R4S,4GRV,7.095341206,
,2R4S,4IAQ,2.896114588,
,2R4S,4IAR,3.070881128,
,2R4S,4IB4,2.187511444,
,2R4S,4J4Q,4.077675343,
,2R4S,4JKV,5.655534744,
,2R4S,4K5Y,3.999898195,
,2R4S,4L6R,3.8288095,
,2R4S,4LDE,4.124512672,
,2R4S,4LDL,4.095492363,
,2R4S,4LDO,4.084019661,
,2R4S,4MBS,6.385554314,
,2R4S,4MQS,4.413552284,
,2R4S,4MQT,4.383031845,
,2R4S,4N4W,4.497913361,
,2R4S,4N6H,2.422934771,
,2R4S,4NC3,2.364053726,
,2R4S,4NTJ,5.014603138,
,2R4S,4O9R,4.50534296,
,2R4S,4OO9,6.996936798,
,2R4S,4OR2,5.692917824,
,2R4S,4PHU,4.808594704,
,2R4S,4PXF,2.869257689,
,2R4S,4PXZ,7.111557961,
,2R4S,4PY0,7.356794834,
,2R4S,4QIM,4.29890728,
,2R4S,4QIN,4.896031857,
,2R4S,4QKX,1.662403584,
,2R4S,4RWA,2.109682798,
,2R4S,4RWD,2.317592621,
,2R4S,4RWS,20.16616058,
,2R4S,4S0V,2.806550741,
,2R4S,4U14,1.748150468,
,2R4S,4U15,2.240350962,
,2R4S,4U16,3.152782679,
,2R4S,4UG2,2.903365135,
,2R4S,4UHR,4.926011562,
,2R4S,4WW3,3.104240417,
,2R4S,4X1H,2.494254827,
,2R4S,4XEE,3.213689327,
,2R4S,4XES,4.444725037,
,2R4S,4XNV,9.850438118,
,2R4S,4XNW,9.593080521,
,2R4S,4XT1,2.965747833,
,2R4S,4XT3,3.862054825,
,2R4S,4YAY,3.367672443,
,2R4S,4Z34,3.89936614,
,2R4S,4Z35,3.850230217,
,2R4S,4Z36,3.728507757,
,2R4S,4Z9G,4.890820026,
,2R4S,4ZJ8,3.813411951,
,2R4S,4ZJC,3.526393414,
,2R4S,4ZUD,4.811543465,
,2R4S,4ZWJ,2.359009981,
,2R4S,5A8E,1.009834528,
,2R4S,5C1M,3.684560537,
,2R4S,5CGC,5.978610516,
,2R4S,5CGD,6.535405636,
,2R4S,5CXV,1.621683121,
,2R4S,5D5A,0.84988451,
,2R4S,5D5B,0.8457866311,
,2R4S,5D6L,0.8350446224,
,2R4S,5DGY,2.359037638,
,2R4S,5DHG,1.480922341,
,2R4S,5DHH,3.088614225,
,2R4S,5DSG,4.77723074,
,2R4S,5DYS,4.417939663,
,2R4S,5EE7,6.496263981,
,2R4S,5EN0,4.565693378,
,2R4S,5F8U,1.010360837,
,2R4S,5G53,2.104096889,
,2R4S,5GLH,3.127992392,
,2R4S,5GLI,2.602028131,
,2R4S,5IU4,1.506106019,
,2R4S,5IU7,1.528458595,
,2R4S,5IU8,1.548087955,
,2R4S,5IUA,1.52033186,
,2R4S,5IUB,2.250754833,
,2R4S,5JQH,2.431566477,
,2R4S,5JTB,2.251157761,
,2R4S,5K2A,2.227721453,
,2R4S,5K2B,2.234198809,
,2R4S,5K2C,2.235250473,
,2R4S,5K2D,2.239211798,
,2R4S,5KW2,3.734297991,
,2R4S,5L7D,7.34510088,
,2R4S,5L7I,4.910421848,
,2R4S,5LWE,3.387537479,
,2R4S,5MZJ,1.552289128,
,2R4S,5MZP,2.282891512,
,2R4S,5N2R,1.520822763,
,2R4S,5N2S,4.037448406,
,2R4S,5NDD,5.7453794479999996,
,2R4S,5NDZ,5.72595644,
,2R4S,5NJ6,5.783790112,
,2R4S,5NLX,1.608225107,
,2R4S,5NM2,2.118279934,
,2R4S,5NM4,2.257203341,
,2R4S,5NX2,5.757439613,
,2R4S,5O9H,5.724081039,
,2R4S,5OLG,2.285503387,
,2R4S,5OLH,1.522851467,
,2R4S,5OLO,1.519323349,
,2R4S,5OLV,2.30346179,
,2R4S,5OLZ,1.506757975,
,2R4S,5OM1,2.268428564,
,2R4S,5OM4,2.282653809,
,2R4S,5T04,5.628120422,
,2R4S,5T1A,4.179035664,
,2R4S,5TE3,2.679862022,
,2R4S,5TE5,5.217891216,
,2R4S,5TGZ,2.599691391,
,2R4S,5TUD,3.869395018,
,2R4S,5TVN,3.530623436,
,2R4S,5TZR,5.408633709,
,2R4S,5TZY,5.608362675,
,2R4S,5U09,2.813724041,
,2R4S,5UEN,3.011565685,
,2R4S,5UIG,1.911391377,
,2R4S,5UIW,3.00453639,
,2R4S,5UNF,4.285816193,
,2R4S,5UNG,3.44637084,
,2R4S,5UNH,6.37172842,
,2R4S,5UVI,1.454349279,
,2R4S,5UZ7,5.628813267,
,2R4S,5V54,2.013003588,
,2R4S,5V56,4.926577091,
,2R4S,5V57,4.677062511,
,2R4S,5VAI,4.3471241,
,2R4S,5VBL,3.683434486,
,2R4S,5VEW,4.282927036,
,2R4S,5VEX,4.260481834,
,2R4S,5VRA,2.258578062,
,2R4S,5W0P,3.820994377,
,2R4S,5WB1,4.799268723,
,2R4S,5WB2,7.215387344,
,2R4S,5WF5,3.03157115,
,2R4S,5WF6,3.143985271,
,2R4S,5WIU,2.410306215,
,2R4S,5WIV,4.07441473,
,2R4S,5WKT,3.873940945,
,2R4S,5WQC,1.25955379,
,2R4S,5WS3,2.088196039,
,2R4S,5X7D,0.8577870131,
,2R4S,5X93,2.788191557,
,2R4S,5XEZ,4.794573307,
,2R4S,5XF1,5.433270931,
,2R4S,5XJM,4.526522636,
,2R4S,5XPR,3.640631199,
,2R4S,5XR8,5.219832897,
,2R4S,5XRA,5.048642635,
,2R4S,5YC8,4.488339424,
,2R4S,5YHL,6.712881565,
,2R4S,5YQZ,5.33818388,
,2R4S,5YWY,6.653739452,
,2R4S,5ZBH,1.643407464,
,2R4S,5ZBQ,2.749700308,
,2R4S,5ZHP,2.188919067,
,2R4S,5ZK3,3.638017654,
,2R4S,5ZK8,4.689178944,
,2R4S,5ZKB,3.836734056,
,2R4S,5ZKC,4.571755886,
,2R4S,5ZKP,8.183493614,
,2R4S,5ZKQ,5.06432724,
,2R4S,6AK3,3.81023407,
,2R4S,6AKX,3.691987753,
,2R4S,6AKY,6.378014565,
,2R4S,6AQF,2.234982014,
,2R4S,6B3J,3.599616051,
,2R4S,6B73,3.735251188,
,2R4S,6BD4,8.071024895,
,2R4S,6BQG,4.256230354,
,2R4S,6BQH,3.132287025,
,2R4S,6C1Q,3.974614859,
,2R4S,6C1R,5.738164902,
,2R4S,6CM4,1.5034343,
,2R4S,6CMO,4.786927223,
,2R4S,6D26,5.843105316,
,2R4S,6D27,4.887067318,
,2R4S,6D9H,2.21622324,
,2R4S,6DDE,3.809289217,
,2R4S,6DDF,3.549142122,
,2R4S,6DRX,2.292348385,
,2R4S,6DRY,3.54744339,
,2R4S,6DRZ,3.47979641,
,2R4S,6DS0,3.559374094,
,2R4S,6E3Y,7.105387211,
,2R4S,6E+59,2.16673255,
,2R4S,6FFH,6.953529358,
,2R4S,6FFI,6.853053093,
,2R4S,6FJ3,5.458265305,
,2R4S,6FK6,2.89373827,
,2R4S,6FK7,2.963573217,
,2R4S,6FK8,4.084355831,
,2R4S,6FK9,3.06034565,
,2R4S,6FKA,2.700906277,
,2R4S,6FKB,2.810595274,
,2R4S,6FKC,3.128876925,
,2R4S,6FKD,1.992246628,
,2R4S,6FUF,3.901084661,
,2R4S,6G79,2.691710234,
,2R4S,6GDG,2.10509181,
,2R4S,6GPS,3.588871956,
,2R4S,6GPX,4.931135178,
,2R4S,6H7J,2.518444538,
,2R4S,6H7L,2.26350379,
,2R4S,6H7M,2.760381699,
,2R4S,6H7N,2.212233067,
,2R4S,6H7O,2.385671139,
,2R4S,6IBL,2.836452484,
,2R4S,6IGK,2.274935484,
,2R4S,6IGL,2.753621101,
,2R4S,6IIU,4.133990765,
,2R4S,6IIV,4.047486782,
,2R4S,6M9T,4.68462801,
,2R4S,6MEO,3.281524897,
,2R4S,6MET,3.281524897,
,2R4S,6MXT,1.728216529,
,2RH1,2VT4,0.5766304135,
,2RH1,2X72,2.391460896,
,2RH1,2Y00,0.5663122535,
,2RH1,2Y01,0.608761251,
,2RH1,2Y02,0.5842850208,
,2RH1,2Y03,0.591401875,
,2RH1,2Y04,0.5940640569,
,2RH1,2YCW,0.5878498554,
,2RH1,2YCX,0.7005457282,
,2RH1,2YCY,0.6550399661,
,2RH1,2YCZ,0.6067349315,
,2RH1,2YDO,2.306411982,
,2RH1,2YDV,2.299052477,
,2RH1,2Z73,2.397091389,
,2RH1,2ZIY,2.363720655,
,2RH1,3AYM,2.484680891,
,2RH1,3AYN,2.407471418,
,2RH1,3C9L,2.081435204,
,2RH1,3C9M,2.84314537,
,2RH1,3CAP,2.759977818,
,2RH1,3D4S,0.3573800921,
,2RH1,3DQB,2.162042856,
,2RH1,3EML,1.354073405,
,2RH1,3KJ6,0.6355870366,
,2RH1,3NY8,0.4411301911,
,2RH1,3NY9,0.3828761578,
,2RH1,3NYA,0.4103849828,
,2RH1,3OAX,2.035600424,
,2RH1,3ODU,6.459639549,
,2RH1,3OE0,4.670602322,
,2RH1,3OE6,5.030873775,
,2RH1,3OE8,2.90136838,
,2RH1,3OE9,3.868584633,
,2RH1,3P0G,1.151188254,
,2RH1,3PBL,1.839264393,
,2RH1,3PDS,0.542406857,
,2RH1,3PQR,2.277196646,
,2RH1,3PWH,1.471454859,
,2RH1,3PXO,2.247815609,
,2RH1,3QAK,2.414319038,
,2RH1,3REY,1.723713279,
,2RH1,3RFM,1.734773517,
,2RH1,3RZE,1.735615134,
,2RH1,3SN6,1.375864148,
,2RH1,3UON,1.367027164,
,2RH1,3UZA,1.747819662,
,2RH1,3UZC,1.741953015,
,2RH1,3V2W,1.546392441,
,2RH1,3V2Y,1.746240973,
,2RH1,3VG9,1.51210165,
,2RH1,3VGA,1.531808019,
,2RH1,3VW7,3.625670195,
,2RH1,3ZEV,2.747108698,
,2RH1,3ZPQ,0.5592753291,
,2RH1,3ZPR,0.5408383012,
,2RH1,4A4M,2.458282471,
,2RH1,4AMI,0.5538280606,
,2RH1,4AMJ,0.5477750301,
,2RH1,4BEY,2.425257683,
,2RH1,4BEZ,2.379361153,
,2RH1,4BUO,3.558866978,
,2RH1,4BV0,4.45977354,
,2RH1,4BVN,0.6474248171,
,2RH1,4BWB,3.731909513,
,2RH1,4DAJ,1.333969831,
,2RH1,4DJH,1.549992442,
,2RH1,4DKL,1.685848951,
,2RH1,4EA3,1.623078346,
,2RH1,4EIY,1.555122256,
,2RH1,4EJ4,2.164227486,
,2RH1,4GBR,0.3482401967,
,2RH1,4GPO,0.8264328241,
,2RH1,4GRV,4.475040436,
,2RH1,4IAQ,1.318782568,
,2RH1,4IAR,1.376382828,
,2RH1,4IB4,1.727220893,
,2RH1,4J4Q,2.403162241,
,2RH1,4JKV,5.238299847,
,2RH1,4K5Y,5.858455658,
,2RH1,4L6R,5.471208096,
,2RH1,4LDE,1.194570065,
,2RH1,4LDL,1.216717839,
,2RH1,4LDO,1.181435108,
,2RH1,4MBS,2.315313578,
,2RH1,4MQS,2.018553019,
,2RH1,4MQT,2.553892612,
,2RH1,4N4W,6.330613613,
,2RH1,4N6H,1.981661081,
,2RH1,4NC3,1.752116799,
,2RH1,4NTJ,4.470140457,
,2RH1,4O9R,4.282194138,
,2RH1,4OO9,7.644833088,
,2RH1,4OR2,8.820747375,
,2RH1,4PHU,3.544365168,
,2RH1,4PXF,2.371020794,
,2RH1,4PXZ,5.270589828,
,2RH1,4PY0,5.19023037,
,2RH1,4QIM,6.111276627,
,2RH1,4QIN,6.921331406,
,2RH1,4QKX,1.261263132,
,2RH1,4RWA,2.999138355,
,2RH1,4RWD,2.033257723,
,2RH1,4RWS,3.890934467,
,2RH1,4S0V,2.096336126,
,2RH1,4U14,1.559091806,
,2RH1,4U15,1.386066794,
,2RH1,4U16,2.330319881,
,2RH1,4UG2,2.05247879,
,2RH1,4UHR,2.178351641,
,2RH1,4WW3,2.273716211,
,2RH1,4X1H,2.713602304,
,2RH1,4XEE,2.425179243,
,2RH1,4XES,3.06276226,
,2RH1,4XNV,3.750977516,
,2RH1,4XNW,4.651390076,
,2RH1,4XT1,3.730946302,
,2RH1,4XT3,3.735707045,
,2RH1,4YAY,3.929876804,
,2RH1,4Z34,2.265769958,
,2RH1,4Z35,1.85471487,
,2RH1,4Z36,1.872925997,
,2RH1,4Z9G,6.912267685,
,2RH1,4ZJ8,2.324215651,
,2RH1,4ZJC,2.737283707,
,2RH1,4ZUD,3.164961815,
,2RH1,4ZWJ,2.758748531,
,2RH1,5A8E,0.6308162808,
,2RH1,5C1M,2.737818956,
,2RH1,5CGC,8.277492523,
,2RH1,5CGD,8.314770699,
,2RH1,5CXV,1.436447144,
,2RH1,5D5A,0.2016870081,
,2RH1,5D5B,0.2034192234,
,2RH1,5D6L,0.07208380103,
,2RH1,5DGY,2.758776903,
,2RH1,5DHG,2.880243063,
,2RH1,5DHH,3.26509285,
,2RH1,5DSG,1.171873927,
,2RH1,5DYS,2.617718458,
,2RH1,5EE7,4.064535618,
,2RH1,5EN0,2.281620741,
,2RH1,5F8U,0.6184052229,
,2RH1,5G53,2.736147404,
,2RH1,5GLH,3.484460831,
,2RH1,5GLI,2.489121914,
,2RH1,5IU4,1.469149113,
,2RH1,5IU7,1.490841746,
,2RH1,5IU8,1.492917776,
,2RH1,5IUA,1.493411899,
,2RH1,5IUB,1.448482871,
,2RH1,5JQH,0.3760462999,
,2RH1,5JTB,1.502321839,
,2RH1,5K2A,1.633654714,
,2RH1,5K2B,2.152860403,
,2RH1,5K2C,1.686881065,
,2RH1,5K2D,1.711302519,
,2RH1,5KW2,2.969199657,
,2RH1,5L7D,7.564105034,
,2RH1,5L7I,6.636719227,
,2RH1,5LWE,6.53030014,
,2RH1,5MZJ,1.533112645,
,2RH1,5MZP,1.492725611,
,2RH1,5N2R,1.426652908,
,2RH1,5N2S,1.570153475,
,2RH1,5NDD,4.073640347,
,2RH1,5NDZ,4.084157944,
,2RH1,5NJ6,4.078441143,
,2RH1,5NLX,2.528295517,
,2RH1,5NM2,1.468735456,
,2RH1,5NM4,1.396206498,
,2RH1,5NX2,5.548100471,
,2RH1,5O9H,4.484391689,
,2RH1,5OLG,1.489076138,
,2RH1,5OLH,1.459568381,
,2RH1,5OLO,1.447579503,
,2RH1,5OLV,2.221143484,
,2RH1,5OLZ,1.496814013,
,2RH1,5OM1,1.505044341,
,2RH1,5OM4,1.482488155,
,2RH1,5T04,3.300760746,
,2RH1,5T1A,3.310372591,
,2RH1,5TE3,2.191914558,
,2RH1,5TE5,2.523403645,
,2RH1,5TGZ,2.004894972,
,2RH1,5TUD,1.696627378,
,2RH1,5TVN,1.658995986,
,2RH1,5TZR,3.757947445,
,2RH1,5TZY,3.261930943,
,2RH1,5U09,2.115749836,
,2RH1,5UEN,1.952278495,
,2RH1,5UIG,1.582533836,
,2RH1,5UIW,3.348821163,
,2RH1,5UNF,4.414169312,
,2RH1,5UNG,4.150788307,
,2RH1,5UNH,3.439170361,
,2RH1,5UVI,1.686191201,
,2RH1,5UZ7,4.334428787,
,2RH1,5V54,1.2656304839999999,
,2RH1,5V56,4.954911232,
,2RH1,5V57,4.927879333,
,2RH1,5VAI,6.720069885,
,2RH1,5VBL,2.522825241,
,2RH1,5VEW,3.790759325,
,2RH1,5VEX,3.855732918,
,2RH1,5VRA,1.574620962,
,2RH1,5W0P,2.718715429,
,2RH1,5WB1,3.125866413,
,2RH1,5WB2,3.762868643,
,2RH1,5WF5,2.235520363,
,2RH1,5WF6,2.250826359,
,2RH1,5WIU,1.613155484,
,2RH1,5WIV,1.545854211,
,2RH1,5WKT,2.286079884,
,2RH1,5WQC,2.194108009,
,2RH1,5WS3,2.24179554,
,2RH1,5X7D,0.3491083384,
,2RH1,5X93,2.690323353,
,2RH1,5XEZ,5.5604105,
,2RH1,5XF1,5.545285702,
,2RH1,5XJM,4.178879738,
,2RH1,5XPR,3.568935633,
,2RH1,5XR8,3.316268682,
,2RH1,5XRA,3.78686738,
,2RH1,5YC8,1.410848618,
,2RH1,5YHL,2.979927301,
,2RH1,5YQZ,8.332089424,
,2RH1,5YWY,2.890862703,
,2RH1,5ZBH,2.503243685,
,2RH1,5ZBQ,2.216510534,
,2RH1,5ZHP,1.346244454,
,2RH1,5ZK3,1.345217586,
,2RH1,5ZK8,1.546464682,
,2RH1,5ZKB,1.26264739,
,2RH1,5ZKC,1.303661704,
,2RH1,5ZKP,6.516404629,
,2RH1,5ZKQ,4.284934044,
,2RH1,6AK3,3.749488354,
,2RH1,6AKX,3.571047306,
,2RH1,6AKY,2.86988616,
,2RH1,6AQF,1.793694973,
,2RH1,6B3J,5.944489956,
,2RH1,6B73,2.783291578,
,2RH1,6BD4,6.762740612,
,2RH1,6BQG,1.563550591,
,2RH1,6BQH,1.204063535,
,2RH1,6C1Q,2.14744401,
,2RH1,6C1R,2.625148535,
,2RH1,6CM4,1.790982604,
,2RH1,6CMO,3.446999311,
,2RH1,6D26,2.613801479,
,2RH1,6D27,3.232605457,
,2RH1,6D9H,2.690018415,
,2RH1,6DDE,3.159650803,
,2RH1,6DDF,2.760783434,
,2RH1,6DRX,1.602183104,
,2RH1,6DRY,1.681086659,
,2RH1,6DRZ,1.674784422,
,2RH1,6DS0,1.741570234,
,2RH1,6E3Y,5.916932583,
,2RH1,6E+59,2.028907537,
,2RH1,6FFH,8.702713013,
,2RH1,6FFI,7.117253304,
,2RH1,6FJ3,5.538104057,
,2RH1,6FK6,2.699749708,
,2RH1,6FK7,2.721922398,
,2RH1,6FK8,3.087929249,
,2RH1,6FK9,3.024833918,
,2RH1,6FKA,2.959595919,
,2RH1,6FKB,2.6585602760000002,
,2RH1,6FKC,3.024798393,
,2RH1,6FKD,3.281256199,
,2RH1,6FUF,3.178495407,
,2RH1,6G79,1.45833683,
,2RH1,6GDG,2.434666634,
,2RH1,6GPS,2.342950821,
,2RH1,6GPX,2.017720699,
,2RH1,6H7J,1.289486766,
,2RH1,6H7L,1.284250379,
,2RH1,6H7M,1.257243752,
,2RH1,6H7N,1.239527822,
,2RH1,6H7O,1.175480962,
,2RH1,6IBL,1.206889987,
,2RH1,6IGK,2.604485989,
,2RH1,6IGL,3.701693058,
,2RH1,6IIU,3.0000224109999998,
,2RH1,6IIV,4.912547112,
,2RH1,6M9T,3.051408052,
,2RH1,6MEO,3.633385897,
,2RH1,6MET,3.633385897,
,2RH1,6MXT,1.28408742,
,2VT4,2X72,3.049431801,
,2VT4,2Y00,0.4595425725,
,2VT4,2Y01,0.4553160369,
,2VT4,2Y02,0.4712921679,
,2VT4,2Y03,0.4674490094,
,2VT4,2Y04,0.4716948867,
,2VT4,2YCW,0.4533385634,
,2VT4,2YCX,0.5312242508,
,2VT4,2YCY,0.3853613436,
,2VT4,2YCZ,0.4355295897,
,2VT4,2YDO,1.987240672,
,2VT4,2YDV,2.036340952,
,2VT4,2Z73,2.25840497,
,2VT4,2ZIY,1.845223784,
,2VT4,3AYM,1.84403348,
,2VT4,3AYN,2.254940987,
,2VT4,3C9L,2.472656965,
,2VT4,3C9M,2.389798164,
,2VT4,3CAP,3.479798317,
,2VT4,3D4S,0.6527822614,
,2VT4,3DQB,3.764352322,
,2VT4,3EML,1.315632463,
,2VT4,3KJ6,0.8580596447,
,2VT4,3NY8,0.6616595984,
,2VT4,3NY9,0.6477307677,
,2VT4,3NYA,0.6721180677,
,2VT4,3OAX,2.395153761,
,2VT4,3ODU,4.525602818,
,2VT4,3OE0,3.08468318,
,2VT4,3OE6,2.998049259,
,2VT4,3OE8,3.053245306,
,2VT4,3OE9,3.789183378,
,2VT4,3P0G,1.371606469,
,2VT4,3PBL,1.91815269,
,2VT4,3PDS,0.6875492334,
,2VT4,3PQR,3.08355689,
,2VT4,3PWH,1.457309961,
,2VT4,3PXO,3.62755537,
,2VT4,3QAK,2.473778963,
,2VT4,3REY,1.477041841,
,2VT4,3RFM,1.425036192,
,2VT4,3RZE,1.173479915,
,2VT4,3SN6,1.598567963,
,2VT4,3UON,1.404856324,
,2VT4,3UZA,1.422786593,
,2VT4,3UZC,1.409828424,
,2VT4,3V2W,3.41497016,
,2VT4,3V2Y,1.706935287,
,2VT4,3VG9,1.891350746,
,2VT4,3VGA,1.471346498,
,2VT4,3VW7,2.911809206,
,2VT4,3ZEV,2.675858021,
,2VT4,3ZPQ,0.4658688605,
,2VT4,3ZPR,0.4371921718,
,2VT4,4A4M,2.999434471,
,2VT4,4AMI,0.4078834057,
,2VT4,4AMJ,0.4484403431,
,2VT4,4BEY,3.290875196,
,2VT4,4BEZ,3.249091387,
,2VT4,4BUO,3.25935173,
,2VT4,4BV0,2.94963932,
,2VT4,4BVN,0.5167523026,
,2VT4,4BWB,3.925516129,
,2VT4,4DAJ,1.389088154,
,2VT4,4DJH,1.627246499,
,2VT4,4DKL,1.818386436,
,2VT4,4EA3,1.684354663,
,2VT4,4EIY,1.43726778,
,2VT4,4EJ4,2.899284363,
,2VT4,4GBR,0.6522884369,
,2VT4,4GPO,0.8636597395,
,2VT4,4GRV,4.117001534,
,2VT4,4IAQ,1.33775723,
,2VT4,4IAR,1.418271184,
,2VT4,4IB4,1.743576169,
,2VT4,4J4Q,3.61866188,
,2VT4,4JKV,4.425047874,
,2VT4,4K5Y,6.130727768,
,2VT4,4L6R,8.228024483,
,2VT4,4LDE,1.470586181,
,2VT4,4LDL,1.491308689,
,2VT4,4LDO,1.410990953,
,2VT4,4MBS,1.927065015,
,2VT4,4MQS,2.20706749,
,2VT4,4MQT,1.571691513,
,2VT4,4N4W,6.34096384,
,2VT4,4N6H,2.124995232,
,2VT4,4NC3,1.704118609,
,2VT4,4NTJ,5.83397007,
,2VT4,4O9R,4.324887276,
,2VT4,4OO9,18.46472168,
,2VT4,4OR2,6.021459579,
,2VT4,4PHU,3.818076134,
,2VT4,4PXF,2.569539785,
,2VT4,4PXZ,4.485503674,
,2VT4,4PY0,4.641614437,
